{{1, 0, 0, 0}, {3, -2, 2, 0}}
{{43, 20, -38, -2}, {189, 86, -168, -10}}
{{43, 20, 38, -2}, {9, 4, 8, 0}}
{{43, 20, 38, -2}, {69, 34, 60, -2}}
{{43, 20, 38, -2}, {85, 38, 76, -2}}
{{43, 20, 38, -2}, {113, 52, 100, -8}}
{{45, -42, -16, -2}, {19, -18, -6, 0}}
{{45, -42, -16, -2}, {35, -32, -14, -2}}
{{45, -42, -16, -2}, {107, -100, -38, -2}}
{{45, -42, -16, -2}, {147, -138, -50, -8}}
{{45, -42, 16, -2}, {19, -18, 6, 0}}
{{45, -42, 16, -2}, {147, -138, 50, -8}}
{{45, -42, 16, -2}, {163, -152, 58, -10}}
{{45, -42, 16, -2}, {235, -220, 82, -10}}
{{45, -38, -24, -2}, {35, -30, -18, 0}}
{{45, -38, -24, -2}, {179, -152, -94, -10}}
{{45, -38, -24, -2}, {195, -166, -102, -8}}
{{45, -38, -24, -2}, {251, -212, -134, -10}}
{{45, -38, 24, -2}, {19, -16, 10, -2}}
{{45, -38, 24, -2}, {35, -30, 18, 0}}
{{45, -38, 24, -2}, {91, -76, 50, -2}}
{{45, -38, 24, -2}, {195, -166, 102, -8}}
{{45, -26, -32, -18}, {19, -10, -14, -8}}
{{45, -26, -32, -18}, {83, -50, -58, -32}}
{{45, -26, -32, -18}, {99, -56, -70, -42}}
{{45, -26, -32, -18}, {107, -60, -78, -42}}
{{45, -26, 32, -18}, {19, -10, 14, -8}}
{{45, -26, 32, -18}, {83, -50, 58, -32}}
{{45, -26, 32, -18}, {163, -96, 114, -66}}
{{45, -26, 32, -18}, {171, -100, 122, -66}}
{{45, -18, -40, -10}, {83, -34, -74, -16}}
{{45, -18, -40, -10}, {107, -44, -94, -26}}
{{45, -18, -40, -10}, {179, -74, -158, -40}}
{{45, -18, -40, -10}, {259, -104, -230, -58}}
{{45, -18, -32, -26}, {19, -8, -14, -10}}
{{45, -18, -32, -26}, {99, -42, -70, -56}}
{{45, -18, -32, -26}, {163, -66, -114, -96}}
{{45, -18, -32, -26}, {187, -76, -134, -106}}
{{45, -18, 32, -26}, {83, -32, 58, -50}}
{{45, -18, 32, -26}, {99, -42, 70, -56}}
{{45, -18, 32, -26}, {163, -66, 114, -96}}
{{45, -18, 32, -26}, {251, -100, 178, -146}}
{{45, -18, 40, -10}, {11, -4, 10, -2}}
{{45, -18, 40, -10}, {83, -34, 74, -16}}
{{45, -18, 40, -10}, {163, -64, 146, -34}}
{{45, -18, 40, -10}, {179, -74, 158, -40}}
{{45, -2, -16, -42}, {19, 0, -6, -18}}
{{45, -2, -16, -42}, {35, -2, -14, -32}}
{{45, -2, -16, -42}, {123, -4, -46, -114}}
{{45, -2, -16, -42}, {163, -10, -58, -152}}
{{45, -2, 16, -42}, {35, -2, 14, -32}}
{{45, -2, 16, -42}, {147, -8, 50, -138}}
{{45, -2, 16, -42}, {163, -10, 58, -152}}
{{45, -2, 16, -42}, {251, -12, 90, -234}}
{{45, 2, -16, -42}, {19, 0, -6, -18}}
{{45, 2, -16, -42}, {35, 2, -14, -32}}
{{45, 2, -16, -42}, {123, 4, -46, -114}}
{{45, 2, -16, -42}, {163, 10, -58, -152}}
{{45, 2, 16, -42}, {35, 2, 14, -32}}
{{45, 2, 16, -42}, {147, 8, 50, -138}}
{{45, 2, 16, -42}, {163, 10, 58, -152}}
{{45, 2, 16, -42}, {251, 12, 90, -234}}
{{45, 18, -40, -10}, {83, 34, -74, -16}}
{{45, 18, -40, -10}, {107, 44, -94, -26}}
{{45, 18, -40, -10}, {179, 74, -158, -40}}
{{45, 18, -40, -10}, {259, 104, -230, -58}}
{{45, 18, -32, -26}, {19, 8, -14, -10}}
{{45, 18, -32, -26}, {99, 42, -70, -56}}
{{45, 18, -32, -26}, {163, 66, -114, -96}}
{{45, 18, -32, -26}, {187, 76, -134, -106}}
{{45, 18, 32, -26}, {83, 32, 58, -50}}
{{45, 18, 32, -26}, {99, 42, 70, -56}}
{{45, 18, 32, -26}, {163, 66, 114, -96}}
{{45, 18, 32, -26}, {251, 100, 178, -146}}
{{45, 18, 40, -10}, {11, 4, 10, -2}}
{{45, 18, 40, -10}, {83, 34, 74, -16}}
{{45, 18, 40, -10}, {163, 64, 146, -34}}
{{45, 18, 40, -10}, {179, 74, 158, -40}}
{{45, 26, -32, -18}, {19, 10, -14, -8}}
{{45, 26, -32, -18}, {83, 50, -58, -32}}
{{45, 26, -32, -18}, {99, 56, -70, -42}}
{{45, 26, -32, -18}, {107, 60, -78, -42}}
{{45, 26, 32, -18}, {19, 10, 14, -8}}
{{45, 26, 32, -18}, {83, 50, 58, -32}}
{{45, 26, 32, -18}, {163, 96, 114, -66}}
{{45, 26, 32, -18}, {171, 100, 122, -66}}
{{45, 38, -24, -2}, {35, 30, -18, 0}}
{{45, 38, -24, -2}, {179, 152, -94, -10}}
{{45, 38, -24, -2}, {195, 166, -102, -8}}
{{45, 38, -24, -2}, {251, 212, -134, -10}}
{{45, 38, 24, -2}, {19, 16, 10, -2}}
{{45, 38, 24, -2}, {35, 30, 18, 0}}
{{45, 38, 24, -2}, {91, 76, 50, -2}}
{{45, 38, 24, -2}, {195, 166, 102, -8}}
{{45, 42, -16, -2}, {19, 18, -6, 0}}
{{45, 42, -16, -2}, {35, 32, -14, -2}}
{{45, 42, -16, -2}, {107, 100, -38, -2}}
{{45, 42, -16, -2}, {147, 138, -50, -8}}
{{45, 42, 16, -2}, {19, 18, 6, 0}}
{{45, 42, 16, -2}, {147, 138, 50, -8}}
{{45, 42, 16, -2}, {163, 152, 58, -10}}
{{45, 42, 16, -2}, {235, 220, 82, -10}}
{{49, -20, -44, -8}, {11, -4, -10, -2}}
{{49, -20, -44, -8}, {83, -34, -74, -16}}
{{49, -20, -44, -8}, {99, -38, -90, -16}}
{{49, -20, -44, -8}, {123, -52, -110, -18}}
{{49, -20, 44, -8}, {11, -4, 10, -2}}
{{49, -20, 44, -8}, {123, -52, 110, -18}}
{{49, -20, 44, -8}, {195, -82, 174, -32}}
{{49, -20, 44, -8}, {211, -86, 190, -32}}
{{49, -4, -28, -40}, {19, -2, -10, -16}}
{{49, -4, -28, -40}, {43, -4, -26, -34}}
{{49, -4, -28, -40}, {99, -6, -58, -80}}
{{49, -4, -28, -40}, {219, -20, -126, -178}}
{{49, -4, 28, -40}, {43, -4, 26, -34}}
{{49, -4, 28, -40}, {195, -18, 110, -160}}
{{49, -4, 28, -40}, {219, -20, 126, -178}}
{{49, -4, 28, -40}, {275, -22, 158, -224}}
{{49, 4, -28, -40}, {19, 2, -10, -16}}
{{49, 4, -28, -40}, {43, 4, -26, -34}}
{{49, 4, -28, -40}, {99, 6, -58, -80}}
{{49, 4, -28, -40}, {219, 20, -126, -178}}
{{49, 4, 28, -40}, {43, 4, 26, -34}}
{{49, 4, 28, -40}, {195, 18, 110, -160}}
{{49, 4, 28, -40}, {219, 20, 126, -178}}
{{49, 4, 28, -40}, {275, 22, 158, -224}}
{{49, 20, -44, -8}, {11, 4, -10, -2}}
{{49, 20, -44, -8}, {83, 34, -74, -16}}
{{49, 20, -44, -8}, {99, 38, -90, -16}}
{{49, 20, -44, -8}, {123, 52, -110, -18}}
{{49, 20, 44, -8}, {11, 4, 10, -2}}
{{49, 20, 44, -8}, {123, 52, 110, -18}}
{{49, 20, 44, -8}, {195, 82, 174, -32}}
{{49, 20, 44, -8}, {211, 86, 190, -32}}
{{51, -50, 10, 0}, {33, -32, 8, 0}}
{{51, -46, -22, 0}, {77, -70, -32, -2}}
{{51, -46, -22, 0}, {161, -144, -72, 0}}
{{51, -46, -22, 0}, {229, -206, -100, -2}}
{{51, -46, -22, 0}, {297, -268, -128, 0}}
{{51, -46, 22, 0}, {9, -8, 4, 0}}
{{51, -46, 22, 0}, {77, -70, 32, -2}}
{{51, -46, 22, 0}, {145, -132, 60, 0}}
{{51, -46, 22, 0}, {229, -206, 100, -2}}
{{51, -40, -30, -10}, {13, -10, -8, -2}}
{{51, -40, -30, -10}, {73, -56, -44, -16}}
{{51, -40, -30, -10}, {173, -134, -104, -34}}
{{51, -40, -30, -10}, {193, -152, -112, -40}}
{{51, -40, 30, -10}, {73, -56, 44, -16}}
{{51, -40, 30, -10}, {133, -106, 76, -26}}
{{51, -40, 30, -10}, {193, -152, 112, -40}}
{{51, -40, 30, -10}, {293, -230, 172, -58}}
{{51, -38, -34, 0}, {17, -12, -12, 0}}
{{51, -38, -34, 0}, {61, -46, -40, -2}}
{{51, -38, -34, 0}, {105, -80, -68, 0}}
{{51, -38, -34, 0}, {245, -182, -164, -2}}
{{51, -38, 34, 0}, {61, -46, 40, -2}}
{{51, -38, 34, 0}, {201, -148, 136, 0}}
{{51, -38, 34, 0}, {245, -182, 164, -2}}
{{51, -38, 34, 0}, {289, -216, 192, 0}}
{{51, -34, -38, 0}, {105, -68, -80, 0}}
{{51, -34, -38, 0}, {109, -74, -80, -2}}
{{51, -34, -38, 0}, {197, -130, -148, -2}}
{{51, -34, -38, 0}, {289, -192, -216, 0}}
{{51, -34, 38, 0}, {17, -12, 12, 0}}
{{51, -34, 38, 0}, {109, -74, 80, -2}}
{{51, -34, 38, 0}, {197, -130, 148, -2}}
{{51, -34, 38, 0}, {201, -136, 148, 0}}
{{51, -22, -46, 0}, {9, -4, -8, 0}}
{{51, -22, -46, 0}, {85, -38, -76, -2}}
{{51, -22, -46, 0}, {161, -72, -144, 0}}
{{51, -22, -46, 0}, {221, -94, -200, -2}}
{{51, -22, 46, 0}, {85, -38, 76, -2}}
{{51, -22, 46, 0}, {145, -60, 132, 0}}
{{51, -22, 46, 0}, {221, -94, 200, -2}}
{{51, -22, 46, 0}, {297, -128, 268, 0}}
{{51, -10, -50, 0}, {53, -10, -52, -2}}
{{51, -10, -50, 0}, {233, -48, -228, 0}}
{{51, -10, -50, 0}, {253, -50, -248, -2}}
{{51, -10, -50, 0}, {273, -52, -268, 0}}
{{51, -10, -30, -40}, {13, -2, -8, -10}}
{{51, -10, -30, -40}, {133, -26, -76, -106}}
{{51, -10, -30, -40}, {193, -40, -112, -152}}
{{51, -10, -30, -40}, {233, -44, -136, -184}}
{{51, -10, 30, -40}, {13, -2, 8, -10}}
{{51, -10, 30, -40}, {73, -16, 44, -56}}
{{51, -10, 30, -40}, {113, -20, 68, -88}}
{{51, -10, 30, -40}, {133, -26, 76, -106}}
{{51, -10, 50, 0}, {33, -8, 32, 0}}
{{51, -10, 50, 0}, {53, -10, 52, -2}}
{{51, -10, 50, 0}, {73, -12, 72, 0}}
{{51, -10, 50, 0}, {253, -50, 248, -2}}
{{51, 0, -10, -50}, {33, 0, -8, -32}}
{{51, 0, -10, -50}, {73, 0, -12, -72}}
{{51, 0, -10, -50}, {133, -2, -28, -130}}
{{51, 0, -10, -50}, {133, 2, -28, -130}}
{{51, 0, 10, -50}, {33, 0, 8, -32}}
{{51, 0, 10, -50}, {73, 0, 12, -72}}
{{51, 0, 10, -50}, {173, -2, 32, -170}}
{{51, 0, 10, -50}, {173, 2, 32, -170}}
{{51, 10, -50, 0}, {53, 10, -52, -2}}
{{51, 10, -50, 0}, {233, 48, -228, 0}}
{{51, 10, -50, 0}, {253, 50, -248, -2}}
{{51, 10, -50, 0}, {273, 52, -268, 0}}
{{51, 10, -30, -40}, {13, 2, -8, -10}}
{{51, 10, -30, -40}, {133, 26, -76, -106}}
{{51, 10, -30, -40}, {193, 40, -112, -152}}
{{51, 10, -30, -40}, {233, 44, -136, -184}}
{{51, 10, 30, -40}, {13, 2, 8, -10}}
{{51, 10, 30, -40}, {73, 16, 44, -56}}
{{51, 10, 30, -40}, {113, 20, 68, -88}}
{{51, 10, 30, -40}, {133, 26, 76, -106}}
{{51, 10, 50, 0}, {33, 8, 32, 0}}
{{51, 10, 50, 0}, {53, 10, 52, -2}}
{{51, 10, 50, 0}, {73, 12, 72, 0}}
{{51, 10, 50, 0}, {253, 50, 248, -2}}
{{51, 22, -46, 0}, {9, 4, -8, 0}}
{{51, 22, -46, 0}, {85, 38, -76, -2}}
{{51, 22, -46, 0}, {161, 72, -144, 0}}
{{51, 22, -46, 0}, {221, 94, -200, -2}}
{{51, 22, 46, 0}, {85, 38, 76, -2}}
{{51, 22, 46, 0}, {145, 60, 132, 0}}
{{51, 22, 46, 0}, {221, 94, 200, -2}}
{{51, 22, 46, 0}, {297, 128, 268, 0}}
{{51, 34, -38, 0}, {105, 68, -80, 0}}
{{51, 34, -38, 0}, {109, 74, -80, -2}}
{{51, 34, -38, 0}, {197, 130, -148, -2}}
{{51, 34, -38, 0}, {289, 192, -216, 0}}
{{51, 34, 38, 0}, {17, 12, 12, 0}}
{{51, 34, 38, 0}, {109, 74, 80, -2}}
{{51, 34, 38, 0}, {197, 130, 148, -2}}
{{51, 34, 38, 0}, {201, 136, 148, 0}}
{{51, 38, -34, 0}, {17, 12, -12, 0}}
{{51, 38, -34, 0}, {61, 46, -40, -2}}
{{51, 38, -34, 0}, {105, 80, -68, 0}}
{{51, 38, -34, 0}, {245, 182, -164, -2}}
{{51, 38, 34, 0}, {61, 46, 40, -2}}
{{51, 38, 34, 0}, {201, 148, 136, 0}}
{{51, 38, 34, 0}, {245, 182, 164, -2}}
{{51, 38, 34, 0}, {289, 216, 192, 0}}
{{51, 40, -30, -10}, {13, 10, -8, -2}}
{{51, 40, -30, -10}, {73, 56, -44, -16}}
{{51, 40, -30, -10}, {173, 134, -104, -34}}
{{51, 40, -30, -10}, {193, 152, -112, -40}}
{{51, 40, 30, -10}, {73, 56, 44, -16}}
{{51, 40, 30, -10}, {133, 106, 76, -26}}
{{51, 40, 30, -10}, {193, 152, 112, -40}}
{{51, 40, 30, -10}, {293, 230, 172, -58}}
{{51, 46, -22, 0}, {77, 70, -32, -2}}
{{51, 46, -22, 0}, {161, 144, -72, 0}}
{{51, 46, -22, 0}, {229, 206, -100, -2}}
{{51, 46, -22, 0}, {297, 268, -128, 0}}
{{51, 46, 22, 0}, {9, 8, 4, 0}}
{{51, 46, 22, 0}, {77, 70, 32, -2}}
{{51, 46, 22, 0}, {145, 132, 60, 0}}
{{51, 46, 22, 0}, {229, 206, 100, -2}}
{{51, 50, 10, 0}, {33, 32, 8, 0}}
{{53, -10, -52, -2}, {35, -8, -34, -2}}
{{53, -10, -52, -2}, {51, -10, -50, 0}}
{{53, -10, -52, -2}, {75, -12, -74, -2}}
{{53, -10, -52, -2}, {259, -50, -254, -8}}
{{53, -10, 52, -2}, {51, -10, 50, 0}}
{{53, -10, 52, -2}, {243, -48, 238, -10}}
{{53, -10, 52, -2}, {259, -50, 254, -8}}
{{53, -10, 52, -2}, {283, -52, 278, -10}}
{{53, 10, -52, -2}, {35, 8, -34, -2}}
{{53, 10, -52, -2}, {51, 10, -50, 0}}
{{53, 10, -52, -2}, {75, 12, -74, -2}}
{{53, 10, -52, -2}, {259, 50, -254, -8}}
{{53, 10, 52, -2}, {51, 10, 50, 0}}
{{53, 10, 52, -2}, {243, 48, 238, -10}}
{{53, 10, 52, -2}, {259, 50, 254, -8}}
{{53, 10, 52, -2}, {283, 52, 278, -10}}
{{59, -44, -38, -10}, {13, -10, -8, -2}}
{{59, -44, -38, -10}, {81, -60, -52, -16}}
{{59, -44, -38, -10}, {189, -142, -120, -34}}
{{59, -44, -38, -10}, {233, -172, -152, -40}}
{{59, -44, 38, -10}, {81, -60, 52, -16}}
{{59, -44, 38, -10}, {165, -122, 108, -26}}
{{59, -44, 38, -10}, {233, -172, 152, -40}}
{{59, -44, 38, -10}, {341, -254, 220, -58}}
{{59, 44, -38, -10}, {13, 10, -8, -2}}
{{59, 44, -38, -10}, {81, 60, -52, -16}}
{{59, 44, -38, -10}, {189, 142, -120, -34}}
{{59, 44, -38, -10}, {233, 172, -152, -40}}
{{59, 44, 38, -10}, {81, 60, 52, -16}}
{{59, 44, 38, -10}, {165, 122, 108, -26}}
{{59, 44, 38, -10}, {233, 172, 152, -40}}
{{59, 44, 38, -10}, {341, 254, 220, -58}}
{{61, -46, -40, -2}, {51, -38, -34, 0}}
{{61, -46, -40, -2}, {251, -188, -166, -10}}
{{61, -46, -40, -2}, {275, -206, -182, -8}}
{{61, -46, -40, -2}, {339, -256, -222, -10}}
{{61, -46, 40, -2}, {27, -20, 18, -2}}
{{61, -46, 40, -2}, {51, -38, 34, 0}}
{{61, -46, 40, -2}, {115, -88, 74, -2}}
{{61, -46, 40, -2}, {275, -206, 182, -8}}
{{61, -22, -56, -10}, {99, -38, -90, -16}}
{{61, -22, -56, -10}, {171, -60, -158, -26}}
{{61, -22, -56, -10}, {259, -94, -238, -40}}
{{61, -22, -56, -10}, {355, -128, -326, -58}}
{{61, -22, 56, -10}, {11, -4, 10, -2}}
{{61, -22, 56, -10}, {99, -38, 90, -16}}
{{61, -22, 56, -10}, {195, -72, 178, -34}}
{{61, -22, 56, -10}, {259, -94, 238, -40}}
{{61, 22, -56, -10}, {99, 38, -90, -16}}
{{61, 22, -56, -10}, {171, 60, -158, -26}}
{{61, 22, -56, -10}, {259, 94, -238, -40}}
{{61, 22, -56, -10}, {355, 128, -326, -58}}
{{61, 22, 56, -10}, {11, 4, 10, -2}}
{{61, 22, 56, -10}, {99, 38, 90, -16}}
{{61, 22, 56, -10}, {195, 72, 178, -34}}
{{61, 22, 56, -10}, {259, 94, 238, -40}}
{{61, 46, -40, -2}, {51, 38, -34, 0}}
{{61, 46, -40, -2}, {251, 188, -166, -10}}
{{61, 46, -40, -2}, {275, 206, -182, -8}}
{{61, 46, -40, -2}, {339, 256, -222, -10}}
{{61, 46, 40, -2}, {27, 20, 18, -2}}
{{61, 46, 40, -2}, {51, 38, 34, 0}}
{{61, 46, 40, -2}, {115, 88, 74, -2}}
{{61, 46, 40, -2}, {275, 206, 182, -8}}
{{65, -56, -32, -8}, {19, -16, -10, -2}}
{{65, -56, -32, -8}, {147, -128, -70, -18}}
{{65, -56, -32, -8}, {243, -210, -118, -32}}
{{65, -56, -32, -8}, {275, -238, -134, -32}}
{{65, -56, 32, -8}, {19, -16, 10, -2}}
{{65, -56, 32, -8}, {115, -98, 58, -16}}
{{65, -56, 32, -8}, {147, -128, 70, -18}}
{{65, -56, 32, -8}, {147, -126, 74, -16}}
{{65, -8, -32, -56}, {115, -16, -58, -98}}
{{65, -8, -32, -56}, {147, -18, -70, -128}}
{{65, -8, -32, -56}, {243, -32, -118, -210}}
{{65, -8, -32, -56}, {371, -46, -182, -320}}
{{65, -8, 32, -56}, {19, -2, 10, -16}}
{{65, -8, 32, -56}, {115, -16, 58, -98}}
{{65, -8, 32, -56}, {243, -32, 118, -210}}
{{65, -8, 32, -56}, {243, -30, 122, -208}}
{{65, 8, -32, -56}, {115, 16, -58, -98}}
{{65, 8, -32, -56}, {147, 18, -70, -128}}
{{65, 8, -32, -56}, {243, 32, -118, -210}}
{{65, 8, -32, -56}, {371, 46, -182, -320}}
{{65, 8, 32, -56}, {19, 2, 10, -16}}
{{65, 8, 32, -56}, {115, 16, 58, -98}}
{{65, 8, 32, -56}, {243, 30, 122, -208}}
{{65, 8, 32, -56}, {243, 32, 118, -210}}
{{65, 56, -32, -8}, {19, 16, -10, -2}}
{{65, 56, -32, -8}, {147, 128, -70, -18}}
{{65, 56, -32, -8}, {243, 210, -118, -32}}
{{65, 56, -32, -8}, {275, 238, -134, -32}}
{{65, 56, 32, -8}, {19, 16, 10, -2}}
{{65, 56, 32, -8}, {115, 98, 58, -16}}
{{65, 56, 32, -8}, {147, 126, 74, -16}}
{{65, 56, 32, -8}, {147, 128, 70, -18}}
{{69, -66, -20, -2}, {19, -18, -6, 0}}
{{69, -66, 20, -2}, {19, -18, 6, 0}}
{{69, -66, 20, -2}, {83, -80, 22, -2}}
{{69, -66, 20, -2}, {155, -148, 46, -2}}
{{69, -66, 20, -2}, {195, -186, 58, -8}}
{{69, -58, -36, -10}, {19, -16, -10, -2}}
{{69, -58, -36, -10}, {115, -98, -58, -16}}
{{69, -58, -36, -10}, {251, -212, -130, -34}}
{{69, -58, -36, -10}, {259, -218, -134, -40}}
{{69, -58, 36, -10}, {115, -98, 58, -16}}
{{69, -58, 36, -10}, {163, -136, 86, -26}}
{{69, -58, 36, -10}, {259, -218, 134, -40}}
{{69, -58, 36, -10}, {395, -332, 206, -58}}
{{69, -50, -44, -18}, {35, -26, -22, -8}}
{{69, -50, -44, -18}, {115, -82, -74, -32}}
{{69, -50, -44, -18}, {243, -176, -154, -66}}
{{69, -50, -44, -18}, {251, -180, -162, -66}}
{{69, -50, 44, -18}, {35, -26, 22, -8}}
{{69, -50, 44, -18}, {115, -82, 74, -32}}
{{69, -50, 44, -18}, {163, -120, 102, -42}}
{{69, -50, 44, -18}, {171, -124, 110, -42}}
{{69, -34, -60, -2}, {35, -18, -30, 0}}
{{69, -34, -60, -2}, {243, -122, -210, -8}}
{{69, -34, -60, -2}, {251, -124, -218, -10}}
{{69, -34, -60, -2}, {371, -184, -322, -10}}
{{69, -34, 60, -2}, {35, -18, 30, 0}}
{{69, -34, 60, -2}, {43, -20, 38, -2}}
{{69, -34, 60, -2}, {163, -80, 142, -2}}
{{69, -34, 60, -2}, {243, -122, 210, -8}}
{{69, -30, -52, -34}, {83, -38, -62, -40}}
{{69, -30, -52, -34}, {259, -112, -194, -130}}
{{69, -30, -52, -34}, {323, -142, -242, -160}}
{{69, -30, -52, -34}, {395, -172, -298, -194}}
{{69, -30, 52, -34}, {19, -8, 14, -10}}
{{69, -30, 52, -34}, {83, -38, 62, -40}}
{{69, -30, 52, -34}, {155, -68, 118, -74}}
{{69, -30, 52, -34}, {323, -142, 242, -160}}
{{69, -18, -44, -50}, {163, -42, -102, -120}}
{{69, -18, 44, -50}, {35, -8, 22, -26}}
{{69, -18, 44, -50}, {163, -42, 102, -120}}
{{69, -18, 44, -50}, {243, -66, 154, -176}}
{{69, -18, 44, -50}, {299, -76, 190, -218}}
{{69, -10, -36, -58}, {19, -2, -10, -16}}
{{69, -10, -36, -58}, {115, -16, -58, -98}}
{{69, -10, -36, -58}, {155, -20, -82, -130}}
{{69, -10, -36, -58}, {163, -26, -86, -136}}
{{69, -10, 36, -58}, {19, -2, 10, -16}}
{{69, -10, 36, -58}, {163, -26, 86, -136}}
{{69, -10, 36, -58}, {259, -40, 134, -218}}
{{69, -10, 36, -58}, {299, -44, 158, -250}}
{{69, -2, -20, -66}, {83, -2, -22, -80}}
{{69, -2, -20, -66}, {195, -8, -58, -186}}
{{69, -2, -20, -66}, {259, -10, -74, -248}}
{{69, -2, -20, -66}, {395, -12, -114, -378}}
{{69, -2, 20, -66}, {19, 0, 6, -18}}
{{69, -2, 20, -66}, {83, -2, 22, -80}}
{{69, -2, 20, -66}, {219, -4, 62, -210}}
{{69, -2, 20, -66}, {259, -10, 74, -248}}
{{69, 2, -20, -66}, {83, 2, -22, -80}}
{{69, 2, -20, -66}, {195, 8, -58, -186}}
{{69, 2, -20, -66}, {259, 10, -74, -248}}
{{69, 2, -20, -66}, {395, 12, -114, -378}}
{{69, 2, 20, -66}, {19, 0, 6, -18}}
{{69, 2, 20, -66}, {83, 2, 22, -80}}
{{69, 2, 20, -66}, {219, 4, 62, -210}}
{{69, 2, 20, -66}, {259, 10, 74, -248}}
{{69, 10, -36, -58}, {19, 2, -10, -16}}
{{69, 10, -36, -58}, {115, 16, -58, -98}}
{{69, 10, -36, -58}, {155, 20, -82, -130}}
{{69, 10, -36, -58}, {163, 26, -86, -136}}
{{69, 10, 36, -58}, {19, 2, 10, -16}}
{{69, 10, 36, -58}, {163, 26, 86, -136}}
{{69, 10, 36, -58}, {259, 40, 134, -218}}
{{69, 10, 36, -58}, {299, 44, 158, -250}}
{{69, 18, -44, -50}, {163, 42, -102, -120}}
{{69, 18, 44, -50}, {35, 8, 22, -26}}
{{69, 18, 44, -50}, {163, 42, 102, -120}}
{{69, 18, 44, -50}, {243, 66, 154, -176}}
{{69, 18, 44, -50}, {299, 76, 190, -218}}
{{69, 30, -52, -34}, {83, 38, -62, -40}}
{{69, 30, -52, -34}, {259, 112, -194, -130}}
{{69, 30, -52, -34}, {323, 142, -242, -160}}
{{69, 30, -52, -34}, {395, 172, -298, -194}}
{{69, 30, 52, -34}, {19, 8, 14, -10}}
{{69, 30, 52, -34}, {83, 38, 62, -40}}
{{69, 30, 52, -34}, {155, 68, 118, -74}}
{{69, 30, 52, -34}, {323, 142, 242, -160}}
{{69, 34, -60, -2}, {35, 18, -30, 0}}
{{69, 34, -60, -2}, {243, 122, -210, -8}}
{{69, 34, -60, -2}, {251, 124, -218, -10}}
{{69, 34, -60, -2}, {371, 184, -322, -10}}
{{69, 34, 60, -2}, {35, 18, 30, 0}}
{{69, 34, 60, -2}, {43, 20, 38, -2}}
{{69, 34, 60, -2}, {163, 80, 142, -2}}
{{69, 34, 60, -2}, {243, 122, 210, -8}}
{{69, 50, -44, -18}, {35, 26, -22, -8}}
{{69, 50, -44, -18}, {115, 82, -74, -32}}
{{69, 50, -44, -18}, {243, 176, -154, -66}}
{{69, 50, -44, -18}, {251, 180, -162, -66}}
{{69, 50, 44, -18}, {35, 26, 22, -8}}
{{69, 50, 44, -18}, {115, 82, 74, -32}}
{{69, 50, 44, -18}, {163, 120, 102, -42}}
{{69, 50, 44, -18}, {171, 124, 110, -42}}
{{69, 58, -36, -10}, {19, 16, -10, -2}}
{{69, 58, -36, -10}, {115, 98, -58, -16}}
{{69, 58, -36, -10}, {251, 212, -130, -34}}
{{69, 58, -36, -10}, {259, 218, -134, -40}}
{{69, 58, 36, -10}, {115, 98, 58, -16}}
{{69, 58, 36, -10}, {163, 136, 86, -26}}
{{69, 58, 36, -10}, {259, 218, 134, -40}}
{{69, 58, 36, -10}, {395, 332, 206, -58}}
{{69, 66, -20, -2}, {19, 18, -6, 0}}
{{69, 66, 20, -2}, {19, 18, 6, 0}}
{{69, 66, 20, -2}, {83, 80, 22, -2}}
{{69, 66, 20, -2}, {155, 148, 46, -2}}
{{69, 66, 20, -2}, {195, 186, 58, -8}}
{{73, -56, -44, -16}, {51, -40, -30, -10}}
{{73, -56, -44, -16}, {243, -186, -146, -56}}
{{73, -56, -44, -16}, {259, -200, -154, -58}}
{{73, -56, -44, -16}, {403, -310, -242, -88}}
{{73, -56, 44, -16}, {35, -26, 22, -8}}
{{73, -56, 44, -16}, {51, -40, 30, -10}}
{{73, -56, 44, -16}, {195, -150, 118, -40}}
{{73, -56, 44, -16}, {259, -200, 154, -58}}
{{73, -40, -52, -32}, {99, -56, -70, -42}}
{{73, -40, -52, -32}, {195, -106, -138, -88}}
{{73, -40, -52, -32}, {275, -152, -194, -122}}
{{73, -40, -52, -32}, {419, -230, -298, -184}}
{{73, -40, 52, -32}, {19, -10, 14, -8}}
{{73, -40, 52, -32}, {99, -56, 70, -42}}
{{73, -40, 52, -32}, {243, -134, 174, -104}}
{{73, -40, 52, -32}, {275, -152, 194, -122}}
{{73, -32, -52, -40}, {19, -8, -14, -10}}
{{73, -32, -52, -40}, {195, -88, -138, -106}}
{{73, -32, -52, -40}, {275, -122, -194, -152}}
{{73, -32, -52, -40}, {339, -150, -242, -184}}
{{73, -32, 52, -40}, {19, -8, 14, -10}}
{{73, -32, 52, -40}, {99, -42, 70, -56}}
{{73, -32, 52, -40}, {163, -70, 118, -88}}
{{73, -32, 52, -40}, {195, -88, 138, -106}}
{{73, -16, -44, -56}, {35, -8, -22, -26}}
{{73, -16, -44, -56}, {243, -56, -146, -186}}
{{73, -16, -44, -56}, {259, -58, -154, -200}}
{{73, -16, -44, -56}, {387, -86, -234, -296}}
{{73, -16, 44, -56}, {35, -8, 22, -26}}
{{73, -16, 44, -56}, {51, -10, 30, -40}}
{{73, -16, 44, -56}, {179, -38, 110, -136}}
{{73, -16, 44, -56}, {243, -56, 146, -186}}
